audio_preview_url	description	duration_ms	explicit	href	html_description	id	height	url	width	is_externally_hosted	is_playable	language	languages	name	release_date	release_date_precision	type	uri	external_urls.spotify	resume_point.fully_played	resume_point.resume_position_ms
https://p.scdn.co/mp3-preview/4603799a6a13f4ef587ad20d2f7ebd25f929f399	Santiago Calori y Fiorella Sargenti en un sentido homenaje a Keanu Reeves y su legado como hombre de acción. O sea, hablan de John Wick. La nueva, la saga entera, las influencias y lo que dicen que se viene. La coyuntura es breve pero suculenta: ¿es acaso Argentina la culpable del gran escándalo hollywoodense actual? Victoria Alonso, Marvel y cómo tratar de leer este tipo de noticias. Además hablamos de UNA DE LAS MEJORES PELÍCULAS DEL AÑO, pero vas a tener que escuchar el episodio para enterarte de cuál es. Si querés más vas a Instagram y buscás @filmejuntoalpueblo. Ahora sí, buen provecho.	4827193	FALSE	https://api.spotify.com/v1/episodes/7i6w2DQ1cVydQqg005KquV	<p>Santiago Calori y Fiorella Sargenti en un sentido homenaje a Keanu Reeves y su legado como hombre de acción. O sea, hablan de John Wick. La nueva, la saga entera, las influencias y lo que dicen que se viene.</p><br/><p>La coyuntura es breve pero suculenta: ¿es acaso Argentina la culpable del gran escándalo hollywoodense actual? Victoria Alonso, Marvel y cómo tratar de leer este tipo de noticias.</p><br/><p>Además hablamos de UNA DE LAS MEJORES PELÍCULAS DEL AÑO, pero vas a tener que escuchar el episodio para enterarte de cuál es.</p><br/><p>Si querés más vas a Instagram y buscás &#64;filmejuntoalpueblo. Ahora sí, buen provecho.</p>	7i6w2DQ1cVydQqg005KquV	640	https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58	640	FALSE	TRUE	es-AR		Podés ver Elsa y Fred o podés ver John Wick 4	2023-03-31	day	episode	spotify:episode:7i6w2DQ1cVydQqg005KquV	https://open.spotify.com/episode/7i6w2DQ1cVydQqg005KquV	FALSE	4091000
https://p.scdn.co/mp3-preview/4603799a6a13f4ef587ad20d2f7ebd25f929f399	Santiago Calori y Fiorella Sargenti en un sentido homenaje a Keanu Reeves y su legado como hombre de acción. O sea, hablan de John Wick. La nueva, la saga entera, las influencias y lo que dicen que se viene. La coyuntura es breve pero suculenta: ¿es acaso Argentina la culpable del gran escándalo hollywoodense actual? Victoria Alonso, Marvel y cómo tratar de leer este tipo de noticias. Además hablamos de UNA DE LAS MEJORES PELÍCULAS DEL AÑO, pero vas a tener que escuchar el episodio para enterarte de cuál es. Si querés más vas a Instagram y buscás @filmejuntoalpueblo. Ahora sí, buen provecho.	4827193	FALSE	https://api.spotify.com/v1/episodes/7i6w2DQ1cVydQqg005KquV	<p>Santiago Calori y Fiorella Sargenti en un sentido homenaje a Keanu Reeves y su legado como hombre de acción. O sea, hablan de John Wick. La nueva, la saga entera, las influencias y lo que dicen que se viene.</p><br/><p>La coyuntura es breve pero suculenta: ¿es acaso Argentina la culpable del gran escándalo hollywoodense actual? Victoria Alonso, Marvel y cómo tratar de leer este tipo de noticias.</p><br/><p>Además hablamos de UNA DE LAS MEJORES PELÍCULAS DEL AÑO, pero vas a tener que escuchar el episodio para enterarte de cuál es.</p><br/><p>Si querés más vas a Instagram y buscás &#64;filmejuntoalpueblo. Ahora sí, buen provecho.</p>	7i6w2DQ1cVydQqg005KquV	300	https://i.scdn.co/image/ab67656300005f1fbaa3d3d11cacec563684cf58	300	FALSE	TRUE	es-AR		Podés ver Elsa y Fred o podés ver John Wick 4	2023-03-31	day	episode	spotify:episode:7i6w2DQ1cVydQqg005KquV	https://open.spotify.com/episode/7i6w2DQ1cVydQqg005KquV	FALSE	4091000
https://p.scdn.co/mp3-preview/4603799a6a13f4ef587ad20d2f7ebd25f929f399	Santiago Calori y Fiorella Sargenti en un sentido homenaje a Keanu Reeves y su legado como hombre de acción. O sea, hablan de John Wick. La nueva, la saga entera, las influencias y lo que dicen que se viene. La coyuntura es breve pero suculenta: ¿es acaso Argentina la culpable del gran escándalo hollywoodense actual? Victoria Alonso, Marvel y cómo tratar de leer este tipo de noticias. Además hablamos de UNA DE LAS MEJORES PELÍCULAS DEL AÑO, pero vas a tener que escuchar el episodio para enterarte de cuál es. Si querés más vas a Instagram y buscás @filmejuntoalpueblo. Ahora sí, buen provecho.	4827193	FALSE	https://api.spotify.com/v1/episodes/7i6w2DQ1cVydQqg005KquV	<p>Santiago Calori y Fiorella Sargenti en un sentido homenaje a Keanu Reeves y su legado como hombre de acción. O sea, hablan de John Wick. La nueva, la saga entera, las influencias y lo que dicen que se viene.</p><br/><p>La coyuntura es breve pero suculenta: ¿es acaso Argentina la culpable del gran escándalo hollywoodense actual? Victoria Alonso, Marvel y cómo tratar de leer este tipo de noticias.</p><br/><p>Además hablamos de UNA DE LAS MEJORES PELÍCULAS DEL AÑO, pero vas a tener que escuchar el episodio para enterarte de cuál es.</p><br/><p>Si querés más vas a Instagram y buscás &#64;filmejuntoalpueblo. Ahora sí, buen provecho.</p>	7i6w2DQ1cVydQqg005KquV	64	https://i.scdn.co/image/ab6765630000f68dbaa3d3d11cacec563684cf58	64	FALSE	TRUE	es-AR		Podés ver Elsa y Fred o podés ver John Wick 4	2023-03-31	day	episode	spotify:episode:7i6w2DQ1cVydQqg005KquV	https://open.spotify.com/episode/7i6w2DQ1cVydQqg005KquV	FALSE	4091000
https://p.scdn.co/mp3-preview/d134ed102bdf0034be988a6752d288c4cf1843c4	AGHJKLLLRRRKASARRRRRR. O sea, traduciendo a Cocaine Bear: ¡al fin viernes, viejo! Hay un nuevo episodio de Hoy Trasnoche con coyuntura por demás suculenta (nueva generación de nepo babies Coppola, Tom Cruise ama una película de la competencia, etc) + Calo y Flor celebrando la llegada de Oso Intoxicado. Caos, humor, gore, ¿qué decirles?  Por acá está el botoncito de play, ya sabés cómo sigue la cosa.	4552515	FALSE	https://api.spotify.com/v1/episodes/0gmziX1UnNtzahl0hbRtXa	<p>AGHJKLLLRRRKASARRRRRR. O sea, traduciendo a Cocaine Bear: ¡al fin viernes, viejo! Hay un nuevo episodio de Hoy Trasnoche con coyuntura por demás suculenta (nueva generación de nepo babies Coppola, Tom Cruise ama una película de la competencia, etc) &#43; Calo y Flor celebrando la llegada de Oso Intoxicado. Caos, humor, gore, ¿qué decirles? </p><br/><p>Por acá está el botoncito de play, ya sabés cómo sigue la cosa.</p>	0gmziX1UnNtzahl0hbRtXa	640	https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58	640	FALSE	TRUE	es-AR		El buttplug y el juguete de perro son intercambiables	2023-03-24	day	episode	spotify:episode:0gmziX1UnNtzahl0hbRtXa	https://open.spotify.com/episode/0gmziX1UnNtzahl0hbRtXa	TRUE	0
https://p.scdn.co/mp3-preview/d134ed102bdf0034be988a6752d288c4cf1843c4	AGHJKLLLRRRKASARRRRRR. O sea, traduciendo a Cocaine Bear: ¡al fin viernes, viejo! Hay un nuevo episodio de Hoy Trasnoche con coyuntura por demás suculenta (nueva generación de nepo babies Coppola, Tom Cruise ama una película de la competencia, etc) + Calo y Flor celebrando la llegada de Oso Intoxicado. Caos, humor, gore, ¿qué decirles?  Por acá está el botoncito de play, ya sabés cómo sigue la cosa.	4552515	FALSE	https://api.spotify.com/v1/episodes/0gmziX1UnNtzahl0hbRtXa	<p>AGHJKLLLRRRKASARRRRRR. O sea, traduciendo a Cocaine Bear: ¡al fin viernes, viejo! Hay un nuevo episodio de Hoy Trasnoche con coyuntura por demás suculenta (nueva generación de nepo babies Coppola, Tom Cruise ama una película de la competencia, etc) &#43; Calo y Flor celebrando la llegada de Oso Intoxicado. Caos, humor, gore, ¿qué decirles? </p><br/><p>Por acá está el botoncito de play, ya sabés cómo sigue la cosa.</p>	0gmziX1UnNtzahl0hbRtXa	300	https://i.scdn.co/image/ab67656300005f1fbaa3d3d11cacec563684cf58	300	FALSE	TRUE	es-AR		El buttplug y el juguete de perro son intercambiables	2023-03-24	day	episode	spotify:episode:0gmziX1UnNtzahl0hbRtXa	https://open.spotify.com/episode/0gmziX1UnNtzahl0hbRtXa	TRUE	0
https://p.scdn.co/mp3-preview/d134ed102bdf0034be988a6752d288c4cf1843c4	AGHJKLLLRRRKASARRRRRR. O sea, traduciendo a Cocaine Bear: ¡al fin viernes, viejo! Hay un nuevo episodio de Hoy Trasnoche con coyuntura por demás suculenta (nueva generación de nepo babies Coppola, Tom Cruise ama una película de la competencia, etc) + Calo y Flor celebrando la llegada de Oso Intoxicado. Caos, humor, gore, ¿qué decirles?  Por acá está el botoncito de play, ya sabés cómo sigue la cosa.	4552515	FALSE	https://api.spotify.com/v1/episodes/0gmziX1UnNtzahl0hbRtXa	<p>AGHJKLLLRRRKASARRRRRR. O sea, traduciendo a Cocaine Bear: ¡al fin viernes, viejo! Hay un nuevo episodio de Hoy Trasnoche con coyuntura por demás suculenta (nueva generación de nepo babies Coppola, Tom Cruise ama una película de la competencia, etc) &#43; Calo y Flor celebrando la llegada de Oso Intoxicado. Caos, humor, gore, ¿qué decirles? </p><br/><p>Por acá está el botoncito de play, ya sabés cómo sigue la cosa.</p>	0gmziX1UnNtzahl0hbRtXa	64	https://i.scdn.co/image/ab6765630000f68dbaa3d3d11cacec563684cf58	64	FALSE	TRUE	es-AR		El buttplug y el juguete de perro son intercambiables	2023-03-24	day	episode	spotify:episode:0gmziX1UnNtzahl0hbRtXa	https://open.spotify.com/episode/0gmziX1UnNtzahl0hbRtXa	TRUE	0
https://p.scdn.co/mp3-preview/3e33865875b16716b60a938f1b9ac6d9afec433b	¿Te acordás de esa que se llamaba Searching? Bueno, ahora hay una que se llama Missing (acá le pusieron Desconectada). Calo y Flor la vieron. También hablan sobre la copa que ""perdimos"", la ¿última? película de Tarantino, posible plagio al hijo de Barry Levinson y más cosas que ya ni se acuerdan. Para cerrar: El Club de los Divorciados con Steven Spielberg y AVANT PREMIERE DE OSO INTOXICADO. De nada.	5691219	FALSE	https://api.spotify.com/v1/episodes/3z6UQciVmiOCY1bffilZ2u	<p>¿Te acordás de esa que se llamaba Searching? Bueno, ahora hay una que se llama Missing (acá le pusieron Desconectada). Calo y Flor la vieron. También hablan sobre la copa que &#34;perdimos&#34;, la ¿última? película de Tarantino, posible plagio al hijo de Barry Levinson y más cosas que ya ni se acuerdan. Para cerrar: El Club de los Divorciados con Steven Spielberg y AVANT PREMIERE DE OSO INTOXICADO. De nada.</p>	3z6UQciVmiOCY1bffilZ2u	640	https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58	640	FALSE	TRUE	es-AR		Pobrecita: es bruta	2023-03-17	day	episode	spotify:episode:3z6UQciVmiOCY1bffilZ2u	https://open.spotify.com/episode/3z6UQciVmiOCY1bffilZ2u	TRUE	1372000
https://p.scdn.co/mp3-preview/3e33865875b16716b60a938f1b9ac6d9afec433b	¿Te acordás de esa que se llamaba Searching? Bueno, ahora hay una que se llama Missing (acá le pusieron Desconectada). Calo y Flor la vieron. También hablan sobre la copa que ""perdimos"", la ¿última? película de Tarantino, posible plagio al hijo de Barry Levinson y más cosas que ya ni se acuerdan. Para cerrar: El Club de los Divorciados con Steven Spielberg y AVANT PREMIERE DE OSO INTOXICADO. De nada.	5691219	FALSE	https://api.spotify.com/v1/episodes/3z6UQciVmiOCY1bffilZ2u	<p>¿Te acordás de esa que se llamaba Searching? Bueno, ahora hay una que se llama Missing (acá le pusieron Desconectada). Calo y Flor la vieron. También hablan sobre la copa que &#34;perdimos&#34;, la ¿última? película de Tarantino, posible plagio al hijo de Barry Levinson y más cosas que ya ni se acuerdan. Para cerrar: El Club de los Divorciados con Steven Spielberg y AVANT PREMIERE DE OSO INTOXICADO. De nada.</p>	3z6UQciVmiOCY1bffilZ2u	300	https://i.scdn.co/image/ab67656300005f1fbaa3d3d11cacec563684cf58	300	FALSE	TRUE	es-AR		Pobrecita: es bruta	2023-03-17	day	episode	spotify:episode:3z6UQciVmiOCY1bffilZ2u	https://open.spotify.com/episode/3z6UQciVmiOCY1bffilZ2u	TRUE	1372000
https://p.scdn.co/mp3-preview/3e33865875b16716b60a938f1b9ac6d9afec433b	¿Te acordás de esa que se llamaba Searching? Bueno, ahora hay una que se llama Missing (acá le pusieron Desconectada). Calo y Flor la vieron. También hablan sobre la copa que ""perdimos"", la ¿última? película de Tarantino, posible plagio al hijo de Barry Levinson y más cosas que ya ni se acuerdan. Para cerrar: El Club de los Divorciados con Steven Spielberg y AVANT PREMIERE DE OSO INTOXICADO. De nada.	5691219	FALSE	https://api.spotify.com/v1/episodes/3z6UQciVmiOCY1bffilZ2u	<p>¿Te acordás de esa que se llamaba Searching? Bueno, ahora hay una que se llama Missing (acá le pusieron Desconectada). Calo y Flor la vieron. También hablan sobre la copa que &#34;perdimos&#34;, la ¿última? película de Tarantino, posible plagio al hijo de Barry Levinson y más cosas que ya ni se acuerdan. Para cerrar: El Club de los Divorciados con Steven Spielberg y AVANT PREMIERE DE OSO INTOXICADO. De nada.</p>	3z6UQciVmiOCY1bffilZ2u	64	https://i.scdn.co/image/ab6765630000f68dbaa3d3d11cacec563684cf58	64	FALSE	TRUE	es-AR		Pobrecita: es bruta	2023-03-17	day	episode	spotify:episode:3z6UQciVmiOCY1bffilZ2u	https://open.spotify.com/episode/3z6UQciVmiOCY1bffilZ2u	TRUE	1372000
https://p.scdn.co/mp3-preview/0abac862471c26ff60c95155756bc81c24447cba	Lo esperabas, lo pedías, acá está: el capítulo de La ballena (The Whale, 2022). Calu y Flor se meten con el regreso de Brendan Fraser, la carrera de Darren Aronofsky, pizza con mayonesa sí o no y todas esas cosas. Bueno, claro, además parece que se vienen los Oscar así que se habla un poco del tema, sobre todo porque estamos esperando ESE resultado. En coyuntura tenemos un poco de Nic Cage, otro poco de Michelle Yeoh y su campaña dudosa, Linklater y un rodaje de 20 años, etc. Sale ese play, perfecto, sí, bárbaro.	4703843	FALSE	https://api.spotify.com/v1/episodes/3WmzJOmyRzZBrfbjDENDQ7	<p>Lo esperabas, lo pedías, acá está: el capítulo de La ballena (The Whale, 2022). Calu y Flor se meten con el regreso de Brendan Fraser, la carrera de Darren Aronofsky, pizza con mayonesa sí o no y todas esas cosas.</p><br/><p>Bueno, claro, además parece que se vienen los Oscar así que se habla un poco del tema, sobre todo porque estamos esperando ESE resultado. En coyuntura tenemos un poco de Nic Cage, otro poco de Michelle Yeoh y su campaña dudosa, Linklater y un rodaje de 20 años, etc.</p><br/><p>Sale ese play, perfecto, sí, bárbaro.</p>	3WmzJOmyRzZBrfbjDENDQ7	640	https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58	640	FALSE	TRUE	es-AR		Todos somos la segunda marca de alguien	2023-03-10	day	episode	spotify:episode:3WmzJOmyRzZBrfbjDENDQ7	https://open.spotify.com/episode/3WmzJOmyRzZBrfbjDENDQ7	TRUE	32000
https://p.scdn.co/mp3-preview/0abac862471c26ff60c95155756bc81c24447cba	Lo esperabas, lo pedías, acá está: el capítulo de La ballena (The Whale, 2022). Calu y Flor se meten con el regreso de Brendan Fraser, la carrera de Darren Aronofsky, pizza con mayonesa sí o no y todas esas cosas. Bueno, claro, además parece que se vienen los Oscar así que se habla un poco del tema, sobre todo porque estamos esperando ESE resultado. En coyuntura tenemos un poco de Nic Cage, otro poco de Michelle Yeoh y su campaña dudosa, Linklater y un rodaje de 20 años, etc. Sale ese play, perfecto, sí, bárbaro.	4703843	FALSE	https://api.spotify.com/v1/episodes/3WmzJOmyRzZBrfbjDENDQ7	<p>Lo esperabas, lo pedías, acá está: el capítulo de La ballena (The Whale, 2022). Calu y Flor se meten con el regreso de Brendan Fraser, la carrera de Darren Aronofsky, pizza con mayonesa sí o no y todas esas cosas.</p><br/><p>Bueno, claro, además parece que se vienen los Oscar así que se habla un poco del tema, sobre todo porque estamos esperando ESE resultado. En coyuntura tenemos un poco de Nic Cage, otro poco de Michelle Yeoh y su campaña dudosa, Linklater y un rodaje de 20 años, etc.</p><br/><p>Sale ese play, perfecto, sí, bárbaro.</p>	3WmzJOmyRzZBrfbjDENDQ7	300	https://i.scdn.co/image/ab67656300005f1fbaa3d3d11cacec563684cf58	300	FALSE	TRUE	es-AR		Todos somos la segunda marca de alguien	2023-03-10	day	episode	spotify:episode:3WmzJOmyRzZBrfbjDENDQ7	https://open.spotify.com/episode/3WmzJOmyRzZBrfbjDENDQ7	TRUE	32000
https://p.scdn.co/mp3-preview/0abac862471c26ff60c95155756bc81c24447cba	Lo esperabas, lo pedías, acá está: el capítulo de La ballena (The Whale, 2022). Calu y Flor se meten con el regreso de Brendan Fraser, la carrera de Darren Aronofsky, pizza con mayonesa sí o no y todas esas cosas. Bueno, claro, además parece que se vienen los Oscar así que se habla un poco del tema, sobre todo porque estamos esperando ESE resultado. En coyuntura tenemos un poco de Nic Cage, otro poco de Michelle Yeoh y su campaña dudosa, Linklater y un rodaje de 20 años, etc. Sale ese play, perfecto, sí, bárbaro.	4703843	FALSE	https://api.spotify.com/v1/episodes/3WmzJOmyRzZBrfbjDENDQ7	<p>Lo esperabas, lo pedías, acá está: el capítulo de La ballena (The Whale, 2022). Calu y Flor se meten con el regreso de Brendan Fraser, la carrera de Darren Aronofsky, pizza con mayonesa sí o no y todas esas cosas.</p><br/><p>Bueno, claro, además parece que se vienen los Oscar así que se habla un poco del tema, sobre todo porque estamos esperando ESE resultado. En coyuntura tenemos un poco de Nic Cage, otro poco de Michelle Yeoh y su campaña dudosa, Linklater y un rodaje de 20 años, etc.</p><br/><p>Sale ese play, perfecto, sí, bárbaro.</p>	3WmzJOmyRzZBrfbjDENDQ7	64	https://i.scdn.co/image/ab6765630000f68dbaa3d3d11cacec563684cf58	64	FALSE	TRUE	es-AR		Todos somos la segunda marca de alguien	2023-03-10	day	episode	spotify:episode:3WmzJOmyRzZBrfbjDENDQ7	https://open.spotify.com/episode/3WmzJOmyRzZBrfbjDENDQ7	TRUE	32000
https://p.scdn.co/mp3-preview/aa254a9cda4d6f6583e689271b87110ae8f9d3a1	Finalmente se les dio y Flor y Calu pueden hablar de las dos películas que querían emparejar desde hace rato: Ella dijo (She Said, 2022) de Maria Schrader y Ellas hablan (Women Talking, 2022) de Sarah Polley.  Además tenés como una hora de coyuntura en la que se comentan novedades de la entrega de los Oscar, el jetlag de Chris Pine, Donnie Yen contra los estereotipos asiáticos y puede que alguna cosa como Anama Ferreyra contra Poroto Cubero.  This is agarrar la pala.	5887817	FALSE	https://api.spotify.com/v1/episodes/7h0N28XbbhJ2NkIU62ONNW	<p>Finalmente se les dio y Flor y Calu pueden hablar de las dos películas que querían emparejar desde hace rato: Ella dijo (She Said, 2022) de Maria Schrader y Ellas hablan (Women Talking, 2022) de Sarah Polley. </p><br/><p>Además tenés como una hora de coyuntura en la que se comentan novedades de la entrega de los Oscar, el jetlag de Chris Pine, Donnie Yen contra los estereotipos asiáticos y puede que alguna cosa como Anama Ferreyra contra Poroto Cubero. </p><br/><p>This is agarrar la pala.</p>	7h0N28XbbhJ2NkIU62ONNW	640	https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58	640	FALSE	TRUE	es-AR		No me sale lo femenino	2023-03-03	day	episode	spotify:episode:7h0N28XbbhJ2NkIU62ONNW	https://open.spotify.com/episode/7h0N28XbbhJ2NkIU62ONNW	TRUE	3526000
https://p.scdn.co/mp3-preview/aa254a9cda4d6f6583e689271b87110ae8f9d3a1	Finalmente se les dio y Flor y Calu pueden hablar de las dos películas que querían emparejar desde hace rato: Ella dijo (She Said, 2022) de Maria Schrader y Ellas hablan (Women Talking, 2022) de Sarah Polley.  Además tenés como una hora de coyuntura en la que se comentan novedades de la entrega de los Oscar, el jetlag de Chris Pine, Donnie Yen contra los estereotipos asiáticos y puede que alguna cosa como Anama Ferreyra contra Poroto Cubero.  This is agarrar la pala.	5887817	FALSE	https://api.spotify.com/v1/episodes/7h0N28XbbhJ2NkIU62ONNW	<p>Finalmente se les dio y Flor y Calu pueden hablar de las dos películas que querían emparejar desde hace rato: Ella dijo (She Said, 2022) de Maria Schrader y Ellas hablan (Women Talking, 2022) de Sarah Polley. </p><br/><p>Además tenés como una hora de coyuntura en la que se comentan novedades de la entrega de los Oscar, el jetlag de Chris Pine, Donnie Yen contra los estereotipos asiáticos y puede que alguna cosa como Anama Ferreyra contra Poroto Cubero. </p><br/><p>This is agarrar la pala.</p>	7h0N28XbbhJ2NkIU62ONNW	300	https://i.scdn.co/image/ab67656300005f1fbaa3d3d11cacec563684cf58	300	FALSE	TRUE	es-AR		No me sale lo femenino	2023-03-03	day	episode	spotify:episode:7h0N28XbbhJ2NkIU62ONNW	https://open.spotify.com/episode/7h0N28XbbhJ2NkIU62ONNW	TRUE	3526000
https://p.scdn.co/mp3-preview/aa254a9cda4d6f6583e689271b87110ae8f9d3a1	Finalmente se les dio y Flor y Calu pueden hablar de las dos películas que querían emparejar desde hace rato: Ella dijo (She Said, 2022) de Maria Schrader y Ellas hablan (Women Talking, 2022) de Sarah Polley.  Además tenés como una hora de coyuntura en la que se comentan novedades de la entrega de los Oscar, el jetlag de Chris Pine, Donnie Yen contra los estereotipos asiáticos y puede que alguna cosa como Anama Ferreyra contra Poroto Cubero.  This is agarrar la pala.	5887817	FALSE	https://api.spotify.com/v1/episodes/7h0N28XbbhJ2NkIU62ONNW	<p>Finalmente se les dio y Flor y Calu pueden hablar de las dos películas que querían emparejar desde hace rato: Ella dijo (She Said, 2022) de Maria Schrader y Ellas hablan (Women Talking, 2022) de Sarah Polley. </p><br/><p>Además tenés como una hora de coyuntura en la que se comentan novedades de la entrega de los Oscar, el jetlag de Chris Pine, Donnie Yen contra los estereotipos asiáticos y puede que alguna cosa como Anama Ferreyra contra Poroto Cubero. </p><br/><p>This is agarrar la pala.</p>	7h0N28XbbhJ2NkIU62ONNW	64	https://i.scdn.co/image/ab6765630000f68dbaa3d3d11cacec563684cf58	64	FALSE	TRUE	es-AR		No me sale lo femenino	2023-03-03	day	episode	spotify:episode:7h0N28XbbhJ2NkIU62ONNW	https://open.spotify.com/episode/7h0N28XbbhJ2NkIU62ONNW	TRUE	3526000
https://p.scdn.co/mp3-preview/def17c420604e81765b1be29f010e4c506666da5	Llegó una de esas películas que Calu y Flor estaban esperando con muchas ganas. En este capítulo hablan de Infinity Pool (2023), dirigida por Brandon Cronenberg, uno de los nepobabies favoritos de la casa. La coyuntura incluye una comparación de alturas entre Ricardo Darín y Tom Cruise, la prueba de Marc Maron para Avatar 2, Kristen Stewart -presidenta del jurado de la Berlinale- que no puede mencionar ni una película europea que le guste, sigue el mambo de los Oscar y ya que estamos despedimos el acento de Elvis de Austin Butler. Para cerrar Flor abrió su Club de los Divorciados con la historia de James Cameron, el hombre que jamás estuvo soltero. A esto le das play. No, de nada. ❤️	5457841	FALSE	https://api.spotify.com/v1/episodes/2PUcIhb1Gd479AbMmO9bCM	<p>Llegó una de esas películas que Calu y Flor estaban esperando con muchas ganas. En este capítulo hablan de Infinity Pool (2023), dirigida por Brandon Cronenberg, uno de los nepobabies favoritos de la casa.</p><br/><p>La coyuntura incluye una comparación de alturas entre Ricardo Darín y Tom Cruise, la prueba de Marc Maron para Avatar 2, Kristen Stewart -presidenta del jurado de la Berlinale- que no puede mencionar ni una película europea que le guste, sigue el mambo de los Oscar y ya que estamos despedimos el acento de Elvis de Austin Butler.</p><br/><p>Para cerrar Flor abrió su Club de los Divorciados con la historia de James Cameron, el hombre que jamás estuvo soltero.</p><br/><p>A esto le das play. No, de nada. ❤️</p>	2PUcIhb1Gd479AbMmO9bCM	640	https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58	640	FALSE	TRUE	es-AR		Sarah Connor: mamá luchona	2023-02-17	day	episode	spotify:episode:2PUcIhb1Gd479AbMmO9bCM	https://open.spotify.com/episode/2PUcIhb1Gd479AbMmO9bCM	TRUE	2826000
https://p.scdn.co/mp3-preview/def17c420604e81765b1be29f010e4c506666da5	Llegó una de esas películas que Calu y Flor estaban esperando con muchas ganas. En este capítulo hablan de Infinity Pool (2023), dirigida por Brandon Cronenberg, uno de los nepobabies favoritos de la casa. La coyuntura incluye una comparación de alturas entre Ricardo Darín y Tom Cruise, la prueba de Marc Maron para Avatar 2, Kristen Stewart -presidenta del jurado de la Berlinale- que no puede mencionar ni una película europea que le guste, sigue el mambo de los Oscar y ya que estamos despedimos el acento de Elvis de Austin Butler. Para cerrar Flor abrió su Club de los Divorciados con la historia de James Cameron, el hombre que jamás estuvo soltero. A esto le das play. No, de nada. ❤️	5457841	FALSE	https://api.spotify.com/v1/episodes/2PUcIhb1Gd479AbMmO9bCM	<p>Llegó una de esas películas que Calu y Flor estaban esperando con muchas ganas. En este capítulo hablan de Infinity Pool (2023), dirigida por Brandon Cronenberg, uno de los nepobabies favoritos de la casa.</p><br/><p>La coyuntura incluye una comparación de alturas entre Ricardo Darín y Tom Cruise, la prueba de Marc Maron para Avatar 2, Kristen Stewart -presidenta del jurado de la Berlinale- que no puede mencionar ni una película europea que le guste, sigue el mambo de los Oscar y ya que estamos despedimos el acento de Elvis de Austin Butler.</p><br/><p>Para cerrar Flor abrió su Club de los Divorciados con la historia de James Cameron, el hombre que jamás estuvo soltero.</p><br/><p>A esto le das play. No, de nada. ❤️</p>	2PUcIhb1Gd479AbMmO9bCM	300	https://i.scdn.co/image/ab67656300005f1fbaa3d3d11cacec563684cf58	300	FALSE	TRUE	es-AR		Sarah Connor: mamá luchona	2023-02-17	day	episode	spotify:episode:2PUcIhb1Gd479AbMmO9bCM	https://open.spotify.com/episode/2PUcIhb1Gd479AbMmO9bCM	TRUE	2826000
https://p.scdn.co/mp3-preview/def17c420604e81765b1be29f010e4c506666da5	Llegó una de esas películas que Calu y Flor estaban esperando con muchas ganas. En este capítulo hablan de Infinity Pool (2023), dirigida por Brandon Cronenberg, uno de los nepobabies favoritos de la casa. La coyuntura incluye una comparación de alturas entre Ricardo Darín y Tom Cruise, la prueba de Marc Maron para Avatar 2, Kristen Stewart -presidenta del jurado de la Berlinale- que no puede mencionar ni una película europea que le guste, sigue el mambo de los Oscar y ya que estamos despedimos el acento de Elvis de Austin Butler. Para cerrar Flor abrió su Club de los Divorciados con la historia de James Cameron, el hombre que jamás estuvo soltero. A esto le das play. No, de nada. ❤️	5457841	FALSE	https://api.spotify.com/v1/episodes/2PUcIhb1Gd479AbMmO9bCM	<p>Llegó una de esas películas que Calu y Flor estaban esperando con muchas ganas. En este capítulo hablan de Infinity Pool (2023), dirigida por Brandon Cronenberg, uno de los nepobabies favoritos de la casa.</p><br/><p>La coyuntura incluye una comparación de alturas entre Ricardo Darín y Tom Cruise, la prueba de Marc Maron para Avatar 2, Kristen Stewart -presidenta del jurado de la Berlinale- que no puede mencionar ni una película europea que le guste, sigue el mambo de los Oscar y ya que estamos despedimos el acento de Elvis de Austin Butler.</p><br/><p>Para cerrar Flor abrió su Club de los Divorciados con la historia de James Cameron, el hombre que jamás estuvo soltero.</p><br/><p>A esto le das play. No, de nada. ❤️</p>	2PUcIhb1Gd479AbMmO9bCM	64	https://i.scdn.co/image/ab6765630000f68dbaa3d3d11cacec563684cf58	64	FALSE	TRUE	es-AR		Sarah Connor: mamá luchona	2023-02-17	day	episode	spotify:episode:2PUcIhb1Gd479AbMmO9bCM	https://open.spotify.com/episode/2PUcIhb1Gd479AbMmO9bCM	TRUE	2826000
